fecha,precio_btc,mercado_cap_btc,total_volumen_btc,precio_ethereum,mercado_cap_ethereum,total_volumen_ethereum,precio_tether,mercado_cap_tether, total_volumen_tether,precio_binance,mercado_caps_binance,total_volumen_binance
2021-05-26,39406.934244116186,737668726732.3829,47026386118.47242,2882.483407624011,334435114557.1313,53115222704.62064,0.9993103805725303,60846903800.987366,123158893927.66017,378.0723879073576,58140464824.59376,6989052888.121206
2021-05-27,38642.89555434217,723137484747.1467,40836817155.71973,2742.990862697615,319404492002.5219,44070236220.034096,0.9992757281387374,61056295404.959816,108509110732.50256,367.29228652289953,56812189325.49153,6241842478.556876
2021-05-28,35710.220936529884,668521654364.6696,49991590067.73797,2433.328865728611,282228507934.91974,49493519120.23643,1.0006307464769948,61346578032.86604,121041404164.54814,330.473645280297,51069299261.86949,5712344599.171066
2021-05-29,34775.07941347281,654239808356.6592,43184025044.772804,2294.626285512794,268672927561.12476,47141249182.27268,0.9991615998914376,61416977214.08549,111548784407.9107,305.84897508449757,47615841361.244446,4498400345.0652275
2021-05-30,35714.75202018067,668664301773.5417,30650274657.695255,2395.8532280027384,278270782653.56213,37392021393.940125,0.9980486952049032,61799686628.76984,95498961356.99562,325.5740271352291,50312143376.99665,4709152915.355526
2021-05-31,37340.6792659422,699138611681.2975,37950798680.48171,2708.429865793973,314463232386.7883,44445830387.932175,0.9975503745391257,61813544731.17228,106333238880.51338,353.0811758712889,54552491112.92581,5388131344.604982
2021-06-01,36680.06820180283,688726381047.1788,33536905027.710236,2632.6565998696506,306488816882.1444,39898648753.4186,1.0023371620794597,62110159632.3293,105832691437.93044,361.66565480634273,55789519975.40357,5219256634.640035
2021-06-02,37685.71798174826,704531333543.3906,31240691604.199257,2717.1540367097723,315313344228.8267,39148856525.29615,0.9994727385939014,61905332784.33841,97323504109.90369,402.6103887950831,62216853673.38303,7211249339.156458
2021-06-03,39151.316183800314,733150718114.4554,33396718844.557133,2858.27670209791,333964598115.05035,38104663185.40115,1.000328978788244,61834495647.83147,86892392429.19434,428.93001062084943,66203469970.6911,5648032962.147617
2021-06-04,36938.72031139185,691747462828.3618,39345490149.31464,2694.4976666790503,312991097366.8545,39996583175.266685,1.0006453290645456,62160346215.40116,100628382567.53708,392.28088322664473,60689527765.42707,7120226608.464222
2021-06-05,35546.98596483364,662913486273.3402,34068172835.766655,2624.7689150594238,302743417251.8253,34731979704.601685,1.0010087062748723,62319635037.666534,81173603488.5821,388.33019075735723,59846984889.27947,6059655293.984396
2021-06-06,35834.4744744042,671131079523.7289,27689283070.836933,2711.5479390111605,315044778229.29706,29050162248.93885,1.0025782335069557,62589210931.38007,60531968484.720894,392.0265012406166,60595496609.36863,3240284906.4596896
2021-06-07,33451.38340714534,626527049947.8439,33345528753.340153,2580.5355800598445,299857516850.1987,37385872210.25046,1.0002762650139625,62445503052.28378,76174863843.74341,356.26141468125365,55568008128.47511,4201944881.6243253
2021-06-08,33557.15068309184,629018966290.4011,46727462986.366455,2528.022300878691,294068580258.7281,48344195673.521126,1.0024226284773852,62613679392.342094,106418841188.68985,353.7624004673745,54677889296.85125,5693339245.577852
2021-06-09,37553.64375851888,705292677171.4633,54511387836.11497,2620.6253893038547,304761367058.1624,43973432438.082634,1.0017490911116596,62667272867.502815,100067211690.50099,376.18736712521803,58321133322.78771,4575803882.958323
2021-06-10,36903.304906778896,691681868464.4717,42952476854.83458,2486.600068788676,289444120869.42664,33075957436.760677,1.0039809916905793,63018063098.887535,79669972988.32661,352.39187862755034,54791987617.99424,2560252759.4685807
2021-06-11,37289.43252210222,698528023663.5321,36358044262.709755,2356.6347741896757,272748408238.43475,26751786966.47868,1.0006831170651154,62813263302.05801,66514923299.29223,346.0770263345878,53238117722.61412,2396764203.443381
2021-06-12,35666.14977877309,668148892256.3638,35710196743.32056,2379.991747950219,278223731471.048,28235882061.70689,1.0042687651183322,63041668654.45564,69548566118.28033,345.0457266991574,53465798044.075775,2255909259.60942
2021-06-13,39147.70567879997,733402631079.1185,38185633278.287155,2517.771695525423,292767118262.08405,29382118964.283043,0.9994251393760427,62737616333.26689,66539632553.562996,365.2476466395085,56433712415.26453,2179322818.6380343
2021-06-14,40624.51305316154,761104314502.2867,45836408439.45157,2587.381610979154,300405113218.4146,28128172338.347244,1.0011189590334115,62843943664.46463,72213893675.94827,371.00423762337175,57233917454.64228,2315715122.63957
2021-06-15,40378.20254971114,756522207420.3483,36706248352.237144,2561.1883309320033,298324322330.12646,26803957680.025055,1.0028818770029917,62955531640.44513,65068923450.432205,369.0197344143191,57077376078.24857,1840165427.4525166
2021-06-16,38321.454656574206,718016373177.285,36563438889.78541,2365.872786190649,274666655404.67456,26150320394.527775,0.9985023689628276,62680833589.64867,63640379589.6704,346.43933841857296,53441971881.88039,1712882448.6310894
2021-06-17,38193.619141943964,715652442155.1261,36330237284.41833,2380.744519633922,275415199641.5411,25708624827.013702,1.0029194130028705,62915990238.76702,59354282650.52788,353.2126444369965,54283380385.86557,1476059646.4892137
2021-06-18,35881.11137137543,673761687974.4922,35162612172.75275,2231.554315497782,260039646334.19235,26204484920.993828,1.0008771187642447,62781866043.7493,61477956089.01556,337.6347927394546,52262937024.64517,1733550135.99151
2021-06-19,35581.64226773201,666901325910.3705,28858979691.78587,2176.308536317709,253396709038.79898,20456963374.959637,1.0042114667627022,63022640616.29419,50151966978.125015,335.07018119431814,51823405992.95456,1215531869.4137082
2021-06-20,35787.07740523232,670634370556.6146,35609127163.62243,2251.5605593660407,261478202409.18997,26235850446.54907,1.0011953646127407,62833355064.24628,62168327232.81384,340.2281584344195,52532867592.99311,1735848239.2986724
2021-06-21,31711.935467727006,598335733135.868,51873870276.52254,1900.1222998935382,223202708788.72086,39499960407.7835,0.9972093465234795,62433331566.12474,89774922719.69771,274.27055686293926,42900169324.99198,3167364633.1990423
2021-06-22,32507.738707026845,606580031922.7239,57443014757.92467,1875.3576944712033,216876757208.59253,38755019936.85197,1.0045332107850604,62958009950.42254,103160369172.5121,261.43223961520897,40307776792.15118,4239651345.534667
2021-06-23,33702.61779371396,631634847766.2311,39798236962.44067,1971.1059779809414,229518675836.76538,28098744044.509525,1.0028212108579748,63059140318.667175,76191360476.31712,296.1273022004297,45761403437.01146,2979006480.628633
2021-06-24,34675.44910530336,650340461975.8141,31862051544.349895,1990.0761511910587,231644258719.40115,22447489241.67468,1.0021966303539478,62965359730.8175,62113762370.97839,308.79361050917015,47853190843.28099,2214812922.8296785
2021-06-25,31943.136467863093,598703019611.4526,38635245431.3565,1833.4631609981645,213871849531.6296,25981381067.41728,1.000703468387949,62770695879.09725,69467202230.61816,284.0782307500083,44009190871.738106,2246825827.258797
2021-06-26,32023.973901774916,600235334320.8247,36873109419.90242,1817.047665540675,209989265221.48502,24249510320.705112,1.0031606897360204,63630251952.029495,65951955503.54666,277.39963231242126,42798282321.78064,1809860258.3532932
2021-06-27,34607.293274083386,649262127990.3759,34335452117.32629,1973.9268648383472,229354016311.0035,24316408028.131123,1.0018020695846548,63238142380.06459,58288975533.36339,289.2248669688827,44615925834.05021,1403604950.2124388
2021-06-28,34556.8421269449,647741224116.9337,32453802891.01519,2087.5187237874175,243040539437.43396,30629329805.72042,1.0038513883661013,62957687636.87211,63879176758.65697,291.0298352850683,44886803415.530174,1659011933.41546
2021-06-29,35968.993667970346,674231340724.4149,35121257875.54662,2169.400067865984,253607549372.41992,27149143846.958942,1.000417551720511,62662681797.322105,69037137059.70958,300.9239255732945,46872790459.90127,1889939149.811485
2021-06-30,35171.486304850056,660200427590.4775,31024153846.878517,2279.354161419647,265951575833.03497,29046221905.503418,1.0044595729244727,62778375249.01169,66616719526.74056,303.7424426595392,46954864788.72594,1790095432.8689446
2021-07-01,33677.566235922626,629863895571.7473,29129630236.14075,2121.657900633364,247210647940.18707,25874247678.48856,1.0016307604207397,62764949426.17835,60034178044.13743,289.1924506931423,44649305234.25196,1331378980.8209975
2021-07-02,33950.786555181,633684390025.5607,25084046353.169456,2157.880584866453,250754468066.2188,22869223901.008,1.0043237595045345,62826352745.32187,50482915323.62427,288.1721729444467,44372602649.994255,1025692279.2176274
2021-07-03,34729.89077801021,650382046624.6503,22986053604.70427,2228.532398568573,259079167729.78622,19954299562.699074,1.003225211477391,62773752278.349144,45167551909.58669,298.4150443566236,46132901612.52061,995509864.1693326
2021-07-04,35394.213074080915,663571591568.1959,22727930417.748825,2329.004750998825,271472550895.4458,21119209512.99698,0.995146280011523,62252247474.50231,44490230128.09474,308.2587161797882,47786813767.72331,1239182756.2344325
2021-07-05,33928.13421837147,636061920914.8282,25894820184.74507,2217.3018530598792,258719784082.81683,22592756940.415127,1.003829993413279,62795464774.85488,51934542315.192894,304.0232646044936,47061155248.5336,1342883414.6428928
2021-07-06,34149.98981477412,640405812761.686,26106856611.92326,2320.6549288317,270697947572.19247,24748897613.709663,1.0025265590774224,62673222840.5625,53122112243.686485,320.3670298197941,49507487066.40898,1844919548.445925
2021-07-07,33932.25463831538,636246944189.2604,23692220470.135063,2317.23694270242,270116728160.1227,23352988376.91004,0.9998377370871278,62500080597.00939,48556916261.13137,328.28831490686645,50772663395.84581,1783548169.2798407
2021-07-08,32933.578199292395,617861633771.9894,29065577052.29722,2126.4424673902267,248124573571.6789,24133566100.864506,1.0026752130655767,62650981204.45979,55354437105.01642,311.53319583895274,48131735208.82834,1619108527.8013227
2021-07-09,33971.297749757956,637000370375.4657,24282108111.21572,2156.5809569525845,251611015863.3228,22262234450.01033,1.003341360654814,62597287223.69701,50142997081.30558,318.3107569140051,49188528580.239426,1165805306.6851475
2021-07-10,33704.53847440508,632185737683.1548,20558304483.59407,2123.0585974934124,247860822594.06396,18091111748.440804,1.004324904353298,62625649753.64239,39308222825.926094,317.67435605424265,49113706032.49423,944409662.6501232
2021-07-11,34299.938016517444,643335853171.1349,17798828844.27227,2144.0142572722566,250027222000.60455,14249909363.131065,1.000960373118501,62447338867.627785,32369587800.25921,322.219354764812,49795281333.2416,905890795.0300148
2021-07-12,33262.6543524462,623350567666.981,21683885320.611263,2042.4991866143628,238086643137.17004,16403901753.797194,1.0023963980696122,62544311505.039505,39341151131.63773,317.7586462992751,49001034088.52431,1315081652.3896668
2021-07-13,32676.38380096018,613002045101.37,19932531699.624603,1944.3950166372085,227135827760.92883,18210922217.703205,1.0041312554288047,62625079420.59769,39181144290.74718,308.8603138834186,47747229553.78467,1018690262.727143
2021-07-14,32878.50187357147,616691143979.958,21779069066.445965,1997.6633136705987,232939479730.00745,20007437042.5854,1.0026076440162972,62311226405.84341,44457108723.07624,309.4339650052979,47745276433.426186,1405296813.5783188
2021-07-15,31726.038833909817,595342431373.8641,21557729227.284348,1910.7269516309964,223534356736.75906,17978198759.76909,1.0030609403726911,62399251245.14264,42942514427.41806,314.6362318425904,48825663947.81495,2047778368.487867
2021-07-16,31399.653128682126,588495008675.5178,22671859962.66356,1874.2002496808186,218477848474.5608,17448403933.724445,0.9997070964986088,62114787443.555466,40996300778.208984,302.3938694991528,46692034724.77278,1501110588.1294348
2021-07-17,31588.6713510167,592581931071.2119,17715455994.789402,1899.8427500663568,221838551362.95905,14920352990.216908,1.0017751840274285,62276606129.46747,35876567285.147484,300.92427931101014,46537871655.906,1129480208.9157066
2021-07-18,31919.393922554555,597872278369.1111,17742105807.895496,1905.723382843169,222305469349.28598,15355055465.803198,1.0026176595291227,62544907666.829704,34327353001.949257,304.2662316676439,46928323583.64445,976999132.9298645
2021-07-19,30928.211908849244,580252472382.7122,20095540828.295692,1824.929392091902,214106247241.3399,15768554506.425838,1.0019205416525372,62305629667.531,38292564096.33782,282.23704136302297,43760548275.471375,1139685728.6143262
2021-07-20,29971.903783612062,561743228116.5483,23000299061.896305,1794.973425186835,209392844466.0158,20634025154.91444,1.0019450679460384,62179886375.77305,42969296506.60589,266.3980943719025,41138851777.04929,1614468141.8604863
2021-07-21,32383.78112696872,605357009416.7555,29070652059.995018,2003.7239214521073,233005814487.5354,25849497421.028152,1.0025354811618212,62271271235.8455,55470910634.56419,293.84319116155376,45239141513.15342,1744179795.3191714
2021-07-22,32409.499767175417,607621607805.3499,19741588059.45234,2027.5334479167045,236554595198.76672,21655718476.41885,1.0013959524551024,62140538003.42053,43428813456.05195,293.8016653905489,45356934262.17084,1324837574.9620743
2021-07-23,33455.55127272261,627747173675.4332,22937379734.633812,2117.154607794504,247068794868.14566,20760571836.05241,1.0024531199614324,62087552802.60452,46110441880.94885,297.6400291647872,45972042411.20604,1619528255.7784448
2021-07-24,34213.59993217662,642012590040.6406,22120323672.367214,2183.627414557696,255023351844.8617,19333415460.111233,1.002305085345087,62150298514.33958,51078732780.1112,301.4738994735757,46583469226.00497,1507391380.4043567
2021-07-25,35456.124660766836,664681184168.7764,20929083220.53677,2209.4993601030114,258067996305.1722,16557827418.503304,1.0028856297745605,62035298715.44801,43060798847.184654,305.4674583615863,47183893750.72237,1241688365.9732955
2021-07-26,37281.91809217662,701921012034.6644,53550491997.72306,2230.212067673471,261543645427.02673,35197538271.146904,1.0064675327484747,62186756799.6841,87720501569.91525,302.9585615137897,47090950811.835976,2462514230.174129
2021-07-27,39076.59377063225,732311951673.3547,36401287454.43055,2292.579636803809,267339757878.51932,28862032737.553215,1.004315108296533,62234987754.135956,65488125867.646065,313.4962897355437,48212394058.5421,1687336696.4424896
2021-07-28,40031.19824444798,751371299910.5153,41369107422.717026,2299.689405936291,268838784855.6686,23171592869.594303,0.9975663218620914,61826846626.10663,62045341329.615135,313.7134832723744,48440837958.95631,1446736619.9462934
2021-07-29,39977.75693922764,750407963580.4731,28717414113.01727,2383.443259961735,278785893426.22424,18266719970.961597,1.0032771292874911,62121870026.309555,44227225786.782166,317.11529159036354,49354872792.007515,1155821715.1486435
2021-07-30,41936.261478677225,786531956383.648,35530501782.520935,2462.3999826480103,287344044145.01373,24040211451.365524,1.0021834363453637,62114781308.95088,55481278441.35013,322.74375771474973,49890385871.61259,1393575305.0981066
2021-07-31,41754.16660435275,784039345926.1898,28437941447.49927,2541.674599365905,297505707149.10004,21579519281.279892,1.0001525169801917,61982505061.26139,49381844742.16617,334.98502851591746,51852888023.74996,1506775910.705664
2021-08-01,39914.82975848789,747403845431.8284,28555173661.663795,2555.408178513038,297290528238.90314,25689002090.279446,1.0032971481757589,62277717172.19945,50790427042.61297,332.3726400184503,51248696205.63272,1645961385.243413
2021-08-02,39278.766508103676,737440183775.5553,28057528866.262108,2611.6730699481845,306483554365.1923,26664958251.58228,1.001059926781913,62235948822.67959,51360534464.77406,331.452599995454,51220580709.04743,1216112763.1431472
2021-08-03,38368.35401197897,720835141114.3336,28422901237.16951,2521.268474889094,294760000421.45154,26304380467.43418,1.0066964858693805,62418179896.02379,50117322090.727234,323.0998008181091,50072708742.12465,1140522219.2311575
2021-08-04,39751.58457509862,747085951935.0547,27751046040.329308,2724.5322427136302,319613239659.44226,29356647318.25012,0.9936301319601355,62018887952.65087,49828010654.856514,334.9795053490896,51783149635.80224,1127855648.6059818
2021-08-05,40825.381940449704,768416417393.5968,38527930905.31518,2821.649692746136,330223699956.3277,37970347683.56547,1.0001347122032858,62246711954.47813,64426994853.92411,338.2818687741271,52300826066.09576,1380115123.7795894
2021-08-06,42802.13717474142,803853127161.2805,40840608016.843094,2888.7322742752317,337961452767.8669,30876444992.275696,1.0013032483337738,62311902806.26283,64400922323.84754,342.27520930886874,52876121037.14549,1382018983.1624885
2021-08-07,44647.57760300116,838457486987.6113,42725276705.46515,3151.2175169176753,368235028077.73975,38870720439.186905,1.000823329685905,62320920591.05877,76343156252.16708,356.21901128850396,54880391473.926216,1656565739.4411726
2021-08-08,43753.217862646314,821704814136.0109,39633218478.615295,3012.3085592702105,352872000029.7298,34209269717.32262,1.0015433844271733,62528591970.50717,71557817161.97499,341.45649731912124,52793795858.293,1404615891.4422364
2021-08-09,46311.00189857689,861862844505.6104,42726733997.85781,3163.0646551948857,363242219000.13837,38510599666.551865,1.00509411606575,62530992250.835144,74432571540.15111,354.86681082174385,54561563300.34518,1395603017.6866174
2021-08-10,45639.51401890709,854344953098.7552,35669862361.54627,3147.842995401753,368146417310.3951,30456934757.02111,0.9988195523618613,62714116807.460915,65194978746.79913,372.73212363858596,57472301267.84832,1905176129.7731366
2021-08-11,45652.06012506926,857660568377.3856,35679832771.371475,3166.6472179679286,371120421692.36896,28540625893.874588,1.0019241393385554,62917564699.41276,74371494540.5047,391.9444529953977,60548205332.75795,2195319497.559276
2021-08-12,44495.20979327958,836054770491.896,35838614930.04035,3048.4126816864195,356667351344.9034,28111908833.730755,1.0012357999957089,63262016420.84038,72065705126.52036,385.11114348041565,59332763048.56222,2038927323.1838586
2021-08-13,47717.27052766495,895084141168.7996,34320865037.164627,3323.19799054098,387650495386.42346,25989682658.6423,0.9995715536725425,63170658193.728645,60466877018.797905,410.21123138822196,63016725340.47912,1593153826.498612
2021-08-14,47088.85313451467,886593539912.8141,33294851810.64847,3268.5481770314927,383333523376.4307,21723717067.76398,1.0001194162315514,63506317810.85208,62758717544.31349,409.3239523090878,63344089223.878555,1812232421.462215
2021-08-15,47025.00323011282,882888202377.7089,32863850458.005253,3309.7549104132368,387075388591.617,24412292890.901497,1.0011938372885152,63683568339.24468,63903879901.43939,413.352941129316,63784043199.77024,1554988599.5371594
2021-08-16,46031.75754362583,866391335029.3693,34221605780.00136,3153.583683763619,369733082268.3038,25922917846.046463,0.9998269777614752,63948326323.205666,69259980945.51074,416.9093485124447,65224358497.13265,2290119855.400846
2021-08-17,44534.454854219905,836777066605.9799,34488116651.18446,3007.1440271712713,354390048289.18036,28303010380.704197,1.0014830378212614,64394092487.11692,72440876143.01497,401.4108438239085,62280876139.74908,2233266778.4626274
2021-08-18,45015.46554608543,847143004614.999,34668999387.83819,3037.230251196439,357527359807.9584,23192419118.647858,1.0017999197302043,64430838255.01523,64659327807.57163,401.11859917961044,62145691624.651505,2128230790.5160668
2021-08-19,46745.03462296988,867650725472.864,38434805722.952705,3144.8184367851927,360685430760.7975,20590444717.44903,1.0084185047052405,64498000091.569534,64949224291.4205,430.26289463296433,65726343115.57676,2487648986.8447065
2021-08-20,49195.87860189616,923013359587.4719,36497089236.87114,3276.9698366433354,383483277312.2806,22079051284.799744,1.001161378868162,64751172752.67498,60897603903.82812,453.52976111650503,70037579538.80284,2261975810.68877
2021-08-21,48933.689151311635,920750216465.3846,42147725293.165855,3224.0004601521537,378500212583.48236,19339185909.36738,1.000481283470896,65031061327.552956,64032558324.40543,450.152782312137,69659003452.0214,2070053098.357232
2021-08-22,49250.54486971799,925630106451.4792,27110183703.24463,3243.4863583537394,380718215752.5816,17023426890.400778,1.0056134411464868,65323477628.598434,48676818757.0202,448.5460498577836,69395126714.92691,1602226689.0749912
2021-08-23,49518.57748790696,930729196214.2946,35800255386.41374,3320.4091697810586,389578100858.59686,22119621924.56181,1.0000891937397836,65164646791.382805,63450185050.95625,499.6471922438925,77267801785.69308,3634433588.097943
2021-08-24,47940.6079149608,902489541307.5308,38387146174.87064,3177.6637963046905,373455291323.226,23531754575.679913,1.0019886241739608,65445282987.35619,66526344855.71648,472.56789940825763,73440151948.04544,2714285782.9572935
2021-08-25,49002.70376627545,921328247353.5629,33517327123.555378,3231.4414517287996,378980836224.52765,20438475652.044525,1.000555508030765,65829983682.69565,63803332498.8003,503.0600194308284,77788566247.38934,3135514100.431467
2021-08-26,47229.070650876114,887832142450.1957,33774857002.92822,3122.971797237849,367860898491.3749,18755498273.80065,0.9968368656554902,65635362613.41195,61483045476.30232,483.59478097364973,75086628042.77792,3235994014.8951435
2021-08-27,49083.10330586219,922969799298.9401,34607868773.39842,3267.539434750998,383644799228.1656,18470749435.075993,1.001392675534737,65932440977.79587,62528481402.73714,494.4910267549098,76421141931.36273,2356866526.5502834
2021-08-28,48936.537254142204,920017911098.7555,28491785397.365837,3245.430222387629,380750077080.94684,13957284069.585827,1.000868875772331,65898684244.86873,49534809914.26845,486.1135106261634,75061435375.20934,1575244679.636221
2021-08-29,48907.27073106221,919515378468.8468,26244843557.507874,3233.383151693551,378786220548.79956,14110206249.483368,1.002129229090952,65810347296.26956,48188982102.5378,481.11230727270197,74282424323.4163,1549893105.0502458
2021-08-30,47124.25422469402,885729258052.6316,32326073271.91957,3232.7338632854617,378977088509.6317,21741061738.593838,0.9993568461762197,65898199595.46627,55804608063.10585,461.0741328057276,71302040315.8845,1882612669.1134057
2021-08-31,47335.42029920565,890014982634.8986,34868965959.24512,3440.5623358869034,403657783560.1046,32201644522.644287,1.0022102067553051,66120214794.147316,69335489587.16653,466.3250681926073,72059236389.63062,2264660553.3555527
2021-09-01,48823.05520964915,918058330851.4829,39060601275.21267,3790.6139962215557,444243407062.371,34465100677.998825,1.0011427393995371,66048068488.172165,72109548048.23456,490.1903097419243,75616163844.14787,2082474521.4613652
2021-09-02,49338.78465183332,927323146557.2119,39362789535.46043,3793.3007433464186,444936758974.6008,28115776510.367878,0.9995155500191534,66094643840.359436,70543006790.26837,484.92303782064835,74934946404.6364,2163061555.8322735
2021-09-03,49934.5282762881,937295558515.289,42934455726.28852,3936.1633916244464,462019852288.094,30463347266.426533,0.9988649397504805,66805863938.192245,78221092961.3902,487.5028155359726,75183682793.79868,1961841627.4166758
2021-09-04,50013.02994694588,940538655659.8085,36985805206.72937,3894.937511605067,456929768632.2518,24002848309.4245,0.99710219804087,66972242473.77342,68373910232.73963,499.23220832331145,77210985540.40028,2164375128.68784
2021-09-05,51696.206431317885,971284117138.44,31765191430.17128,3950.270344526561,463973074693.0737,19760598542.300426,1.0004288181245948,67199682876.97891,68724863272.78864,502.64789931106213,77580110429.22977,1654292586.8946228
2021-09-06,52739.800166345514,992868819862.2306,37532574716.902405,3943.256785301908,463012228435.44434,20190616165.855145,0.9999714467288541,67905439808.9109,76606648660.5461,497.3629972066087,76823850589.04639,2038975191.8070226
2021-09-07,46995.16417095979,881943904968.6511,64010507329.271904,3440.3417568365676,404516339491.4938,42541561062.44531,1.0015307774315565,68079879671.11529,132982284043.22202,418.7199041232581,64719149899.39477,4229772993.3485208
2021-09-08,46085.02861578186,866885887154.3109,48151104381.084854,3496.859022996073,413866162089.43915,34175479497.51584,1.0035113613071207,69440355785.13605,106096351917.73431,414.01508472530526,64391771501.81906,2645148614.5046954
2021-09-09,46518.94118660236,876179332243.7437,38581092903.84418,3435.97993265133,403936419964.8866,25796050344.025276,1.0037602354124957,69442556613.454,87350426696.89276,421.90434620430176,65361763607.67077,2170756408.113559
2021-09-10,44802.60640249699,842222636395.4677,38051987740.157684,3209.915696090501,376789025177.2447,24111446202.204918,0.9989844996558042,69151319362.9327,78831937625.01959,401.63387407746995,62065949287.93618,2068447271.7592905
2021-09-11,45196.488277558245,849828231595.6722,34160277726.441067,3268.1041621348804,383321475836.21576,19742335705.039883,1.0023842193721983,69259977035.20502,68482616889.803505,404.1454767462771,62448302557.367645,1416277397.0075214
2021-09-12,46195.21830082935,869122611514.091,27585855039.22065,3417.839366766938,402834673220.724,18149841767.144417,1.010674084543786,70052465366.25742,63775009073.137344,417.78466673455966,64725512440.31579,1500885417.158933
2021-09-13,45139.83396873267,848992511473.5618,40683028027.85497,3301.186776828727,387934440817.1596,25897933725.98018,1.002465958078472,69480907310.65578,84213619418.71512,400.88829550518807,61836604514.0765,1958341644.7153294
2021-09-14,47135.43199562694,886524004596.6061,38645575965.52751,3425.2508733748823,402557959131.82196,21080767347.82575,1.0031700620851922,69533002536.36626,67613192900.958084,414.29388624030463,63965140618.53152,1471666239.0822508
2021-09-15,48186.53275704722,906727769791.0696,30037816650.128475,3595.9625714292315,421477522819.9356,18985547836.191357,1.0011990455450162,69396384924.59024,60094137365.78269,429.92698493835917,66397294535.7022,1561669782.1864479
2021-09-16,47879.47343992101,900990520811.9348,31578783374.768665,3573.3075160249905,419510540250.7301,22391476966.877094,1.001822844751921,69516780239.32883,65963229617.780426,424.9286346297753,65615252928.99098,1566913036.0969064
2021-09-17,47228.65821623257,892585184977.8329,27731209179.052345,3412.177182421673,401297385415.4547,19039612529.444134,1.0045733218509243,69622935588.14761,57809831016.77041,405.92466228296115,63043960569.65185,1394676417.052289
2021-09-18,48266.62707279063,907957032341.1344,27630476157.8273,3427.58426153173,403306688199.6298,16278153590.132133,1.002295742849109,69503703942.77008,53536342230.729904,411.49215032485296,63476626164.37432,1189676773.570641
2021-09-19,47371.03933236471,891560241243.0585,26163167368.59442,3335.884886514119,392513622186.47833,14500103698.494116,1.0036286096950808,69596130936.817,52644305155.28111,409.8656741984923,63338039422.34862,1153474187.8252594
2021-09-20,42932.94659595412,805826302811.3501,41220025453.5186,2977.3226793404747,348966852277.93604,28477674119.56528,1.0002410329918325,69521719398.03432,91314255997.48254,363.8928187736703,55807688333.67029,2187191463.612268
2021-09-21,40386.62363528928,760802031650.6051,45940419565.082825,2744.1109995297,322261202754.7664,32062935710.168865,0.9918777939753823,69104773859.16185,85808893180.66243,343.8883778193333,53142685672.709526,1890967604.2297049
2021-09-22,43587.22305058473,820460824050.9529,36624234960.05299,3074.119761245824,359840797180.9415,27084409011.05875,1.000755358295593,69542040675.65433,73738822420.25029,378.304383892215,58386015867.00316,1529450796.8179333
2021-09-23,44980.898214810935,846615719473.8734,33594750549.99859,3159.269865581771,371681653192.37537,19536554032.084408,1.001312817755819,69524647805.21138,63721474412.4363,384.8505093844634,59372501849.194,1399652340.6171107
2021-09-24,42752.1681545072,809772498812.6799,42973070342.650276,2930.7427060738946,349627373001.0197,28504692815.75815,1.0000412548740925,69909498276.36485,85090629607.86754,355.7512176219757,55591125028.50592,1956077739.198948
2021-09-25,42856.855164224515,808279417023.3408,30898116660.05655,2946.9708461401983,347010586155.9232,22533679023.57236,1.0028622381241443,69690920736.60127,63422704209.43763,351.3197716355193,54335702254.9369,1270920363.0347266
2021-09-26,43336.861233242744,825341135635.7169,30462815705.283737,3063.31634471348,359680654321.7558,24916718280.69273,1.0035922171641198,69683532760.93185,71047794718.79817,344.5604683588748,54001567375.673996,1841498071.1215055
2021-09-27,42247.355729006355,794889951096.439,30483144439.45263,2939.742282853775,346015184170.8788,20890327693.72457,0.9947176084645623,69173287077.03949,64944551950.36729,335.6370807457751,51867223800.6998,1423797942.6804037
2021-09-28,41010.37519836549,775534111089.4891,29691944223.292786,2798.9844172601042,330646942649.06793,18975426962.499523,0.9968522146468529,69339344817.41685,59357602146.228874,332.2069635513584,51521247447.87336,1258434685.7705045
2021-09-29,41587.66786232295,782626384092.2843,30068690311.96594,2855.6117305265157,335476370747.3378,17522543131.581055,1.003546352848672,69575416296.99934,58421886323.27575,368.21137136727407,56833140653.68402,2218687351.957908
2021-09-30,43859.32614724109,827840965059.6127,30859918334.565014,3013.4932320320772,355017980604.5097,19400423828.622337,1.0019639273595347,69520021605.50893,59373450628.82089,387.5183524683549,59862261975.878426,1699723204.6441693
2021-10-01,48181.87627260008,906929641888.8245,42089383189.81192,3305.107041443724,388950236002.1381,24368105704.246353,1.002294117140799,69067396367.22952,76546216711.57822,421.4675125853655,65027593878.11336,2049639019.1786
2021-10-02,47777.762019063,900582483713.1118,29742127387.956066,3393.9242492696653,399455864987.66345,21335051735.331825,1.002970431751062,69069226755.27443,63059657751.09597,429.3505314242623,66403151475.90375,1699720379.3068976
2021-10-03,48282.97113857447,910331395887.4816,26034594561.963406,3426.387080851377,403971441903.55585,18130363405.685154,1.0021788107787823,69113874336.21835,56279115641.37639,431.4490158127125,66727470440.89087,1415239078.7746394
2021-10-04,49260.232321130694,927812140868.0522,32691763060.319107,3390.310407759615,400955543856.1877,19898468513.475533,1.0019183874160256,69149565678.90337,68459935985.74564,427.5458615165339,66091266343.135185,1586207427.03375
